record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight,genus,species,taxa
8063,7,16,1983,20,NL,F,31.0,118.0,Neotoma,albigula,Rodent
8075,7,16,1983,14,NL,M,32.0,98.0,Neotoma,albigula,Rodent
8080,7,16,1983,24,NL,F,32.0,118.0,Neotoma,albigula,Rodent
8104,7,16,1983,22,NL,F,31.0,110.0,Neotoma,albigula,Rodent
8109,7,16,1983,12,NL,M,34.0,168.0,Neotoma,albigula,Rodent
8111,7,16,1983,17,NL,M,34.0,216.0,Neotoma,albigula,Rodent
8129,7,17,1983,1,NL,F,31.0,135.0,Neotoma,albigula,Rodent
8141,7,17,1983,9,NL,M,33.0,132.0,Neotoma,albigula,Rodent
8144,7,17,1983,15,NL,F,31.0,134.0,Neotoma,albigula,Rodent
8160,8,15,1983,24,NL,F,33.0,148.0,Neotoma,albigula,Rodent
8162,8,15,1983,12,NL,F,32.0,128.0,Neotoma,albigula,Rodent
8165,8,15,1983,20,NL,F,30.0,124.0,Neotoma,albigula,Rodent
8174,8,15,1983,20,NL,F,32.0,157.0,Neotoma,albigula,Rodent
8192,8,15,1983,14,NL,M,32.0,113.0,Neotoma,albigula,Rodent
8203,8,15,1983,18,NL,,,,Neotoma,albigula,Rodent
8207,8,15,1983,22,NL,F,32.0,,Neotoma,albigula,Rodent
8208,8,15,1983,13,NL,F,32.0,171.0,Neotoma,albigula,Rodent
8214,8,15,1983,24,NL,F,,208.0,Neotoma,albigula,Rodent
8215,8,15,1983,12,NL,M,34.0,187.0,Neotoma,albigula,Rodent
8233,8,16,1983,6,NL,F,33.0,120.0,Neotoma,albigula,Rodent
8248,8,16,1983,11,NL,M,33.0,185.0,Neotoma,albigula,Rodent
8263,8,16,1983,2,NL,F,32.0,147.0,Neotoma,albigula,Rodent
8265,8,16,1983,15,NL,F,30.0,145.0,Neotoma,albigula,Rodent
8272,9,10,1983,13,NL,F,32.0,141.0,Neotoma,albigula,Rodent
8277,9,10,1983,12,NL,F,32.0,158.0,Neotoma,albigula,Rodent
8279,9,10,1983,24,NL,F,32.0,148.0,Neotoma,albigula,Rodent
8285,9,10,1983,16,NL,F,32.0,152.0,Neotoma,albigula,Rodent
8287,9,10,1983,20,NL,F,32.0,146.0,Neotoma,albigula,Rodent
8288,9,10,1983,19,NL,F,31.0,139.0,Neotoma,albigula,Rodent
8292,9,10,1983,13,NL,F,33.0,156.0,Neotoma,albigula,Rodent
8295,9,10,1983,18,NL,M,36.0,248.0,Neotoma,albigula,Rodent
8317,9,10,1983,20,NL,F,34.0,168.0,Neotoma,albigula,Rodent
8323,9,10,1983,17,NL,F,32.0,180.0,Neotoma,albigula,Rodent
8324,9,10,1983,17,NL,F,32.0,71.0,Neotoma,albigula,Rodent
8326,9,10,1983,14,NL,M,34.0,151.0,Neotoma,albigula,Rodent
8336,9,10,1983,20,NL,F,33.0,177.0,Neotoma,albigula,Rodent
8357,9,11,1983,4,NL,F,32.0,196.0,Neotoma,albigula,Rodent
8364,9,11,1983,15,NL,F,31.0,146.0,Neotoma,albigula,Rodent
8376,9,11,1983,6,NL,F,32.0,139.0,Neotoma,albigula,Rodent
8378,9,11,1983,1,NL,M,34.0,205.0,Neotoma,albigula,Rodent
8387,9,11,1983,2,NL,F,32.0,138.0,Neotoma,albigula,Rodent
8394,9,11,1983,2,NL,F,32.0,161.0,Neotoma,albigula,Rodent
8398,9,11,1983,9,NL,,,141.0,Neotoma,albigula,Rodent
8407,9,11,1983,2,NL,M,33.0,148.0,Neotoma,albigula,Rodent
8410,9,11,1983,11,NL,M,34.0,175.0,Neotoma,albigula,Rodent
8424,10,15,1983,13,NL,F,33.0,164.0,Neotoma,albigula,Rodent
8427,10,15,1983,18,NL,M,34.0,256.0,Neotoma,albigula,Rodent
8443,10,15,1983,22,NL,,,,Neotoma,albigula,Rodent
8456,10,15,1983,15,NL,M,34.0,233.0,Neotoma,albigula,Rodent
8470,10,15,1983,21,NL,F,31.0,131.0,Neotoma,albigula,Rodent
8480,10,16,1983,3,NL,M,34.0,226.0,Neotoma,albigula,Rodent
8484,10,16,1983,5,NL,M,33.0,184.0,Neotoma,albigula,Rodent
8487,10,16,1983,1,NL,M,32.0,207.0,Neotoma,albigula,Rodent
8497,10,16,1983,12,NL,F,31.0,165.0,Neotoma,albigula,Rodent
8502,10,16,1983,24,NL,F,32.0,188.0,Neotoma,albigula,Rodent
8514,10,16,1983,2,NL,F,32.0,151.0,Neotoma,albigula,Rodent
8516,10,16,1983,6,NL,F,32.0,158.0,Neotoma,albigula,Rodent
8543,10,16,1983,2,NL,F,31.0,175.0,Neotoma,albigula,Rodent
8554,10,16,1983,24,NL,F,31.0,161.0,Neotoma,albigula,Rodent
8561,11,12,1983,13,NL,F,32.0,169.0,Neotoma,albigula,Rodent
8564,11,12,1983,24,NL,F,32.0,195.0,Neotoma,albigula,Rodent
8621,11,12,1983,24,NL,M,34.0,199.0,Neotoma,albigula,Rodent
8624,11,12,1983,24,NL,F,32.0,178.0,Neotoma,albigula,Rodent
8636,11,13,1983,1,NL,M,33.0,218.0,Neotoma,albigula,Rodent
8652,11,13,1983,11,NL,M,32.0,171.0,Neotoma,albigula,Rodent
8657,11,13,1983,2,NL,F,32.0,158.0,Neotoma,albigula,Rodent
8668,11,13,1983,15,NL,F,32.0,148.0,Neotoma,albigula,Rodent
8675,11,13,1983,2,NL,F,32.0,164.0,Neotoma,albigula,Rodent
8699,12,8,1983,12,NL,F,33.0,170.0,Neotoma,albigula,Rodent
8732,12,8,1983,17,NL,F,31.0,176.0,Neotoma,albigula,Rodent
8739,12,8,1983,21,NL,F,32.0,144.0,Neotoma,albigula,Rodent
8742,12,8,1983,20,NL,F,32.0,172.0,Neotoma,albigula,Rodent
8755,12,9,1983,2,NL,F,32.0,150.0,Neotoma,albigula,Rodent
8768,12,9,1983,11,NL,M,32.0,162.0,Neotoma,albigula,Rodent
8778,12,9,1983,15,NL,F,33.0,148.0,Neotoma,albigula,Rodent
8783,12,9,1983,6,NL,F,34.0,178.0,Neotoma,albigula,Rodent
8857,2,5,1984,3,NL,F,34.0,164.0,Neotoma,albigula,Rodent
8869,2,5,1984,15,NL,M,33.0,259.0,Neotoma,albigula,Rodent
8870,2,5,1984,3,NL,M,36.0,241.0,Neotoma,albigula,Rodent
8963,3,13,1984,1,NL,M,32.0,182.0,Neotoma,albigula,Rodent
8981,4,9,1984,24,NL,F,31.0,122.0,Neotoma,albigula,Rodent
8992,4,9,1984,24,NL,F,33.0,205.0,Neotoma,albigula,Rodent
8999,4,9,1984,18,NL,M,26.0,58.0,Neotoma,albigula,Rodent
9008,4,9,1984,14,NL,F,31.0,95.0,Neotoma,albigula,Rodent
9027,4,10,1984,15,NL,M,33.0,217.0,Neotoma,albigula,Rodent
9031,4,10,1984,3,NL,M,34.0,250.0,Neotoma,albigula,Rodent
9048,4,10,1984,2,NL,F,32.0,157.0,Neotoma,albigula,Rodent
9070,5,12,1984,12,NL,F,32.0,104.0,Neotoma,albigula,Rodent
9094,5,12,1984,18,NL,M,32.0,120.0,Neotoma,albigula,Rodent
9122,5,13,1984,3,NL,M,33.0,220.0,Neotoma,albigula,Rodent
9132,5,13,1984,2,NL,M,32.0,125.0,Neotoma,albigula,Rodent
9201,5,27,1984,24,NL,F,33.0,195.0,Neotoma,albigula,Rodent
9206,5,27,1984,12,NL,F,32.0,129.0,Neotoma,albigula,Rodent
9220,5,27,1984,18,NL,M,32.0,130.0,Neotoma,albigula,Rodent
9221,5,27,1984,20,NL,F,32.0,94.0,Neotoma,albigula,Rodent
9228,5,27,1984,17,NL,F,31.0,98.0,Neotoma,albigula,Rodent
9254,5,28,1984,15,NL,F,33.0,142.0,Neotoma,albigula,Rodent
9255,5,28,1984,15,NL,M,35.0,224.0,Neotoma,albigula,Rodent
9265,5,28,1984,1,NL,F,32.0,134.0,Neotoma,albigula,Rodent
9270,5,28,1984,2,NL,M,33.0,125.0,Neotoma,albigula,Rodent
9282,5,28,1984,11,NL,M,32.0,,Neotoma,albigula,Rodent
9298,7,3,1984,12,NL,M,32.0,126.0,Neotoma,albigula,Rodent
9305,7,3,1984,20,NL,F,33.0,116.0,Neotoma,albigula,Rodent
9308,7,3,1984,14,NL,M,34.0,216.0,Neotoma,albigula,Rodent
9344,7,4,1984,15,NL,F,32.0,135.0,Neotoma,albigula,Rodent
9345,7,4,1984,11,NL,F,30.0,118.0,Neotoma,albigula,Rodent
9349,7,4,1984,2,NL,M,35.0,130.0,Neotoma,albigula,Rodent
9360,7,4,1984,15,NL,F,28.0,50.0,Neotoma,albigula,Rodent
9377,7,31,1984,24,NL,F,34.0,198.0,Neotoma,albigula,Rodent
9381,7,31,1984,12,NL,M,31.0,132.0,Neotoma,albigula,Rodent
9390,7,31,1984,18,NL,F,32.0,105.0,Neotoma,albigula,Rodent
9393,7,31,1984,14,NL,M,33.0,139.0,Neotoma,albigula,Rodent
9398,7,31,1984,23,NL,M,31.0,123.0,Neotoma,albigula,Rodent
9402,7,31,1984,20,NL,F,34.0,118.0,Neotoma,albigula,Rodent
9404,7,31,1984,24,NL,F,32.0,107.0,Neotoma,albigula,Rodent
9407,7,31,1984,17,NL,M,30.0,93.0,Neotoma,albigula,Rodent
9408,7,31,1984,6,NL,F,33.0,166.0,Neotoma,albigula,Rodent
9420,8,1,1984,11,NL,F,32.0,140.0,Neotoma,albigula,Rodent
9428,8,1,1984,3,NL,M,34.0,206.0,Neotoma,albigula,Rodent
9442,8,1,1984,15,NL,F,32.0,135.0,Neotoma,albigula,Rodent
9448,8,1,1984,5,NL,F,31.0,160.0,Neotoma,albigula,Rodent
9459,8,25,1984,24,NL,F,33.0,195.0,Neotoma,albigula,Rodent
9462,8,25,1984,20,NL,M,33.0,143.0,Neotoma,albigula,Rodent
9463,8,25,1984,12,NL,F,31.0,135.0,Neotoma,albigula,Rodent
9475,8,25,1984,18,NL,M,29.0,109.0,Neotoma,albigula,Rodent
9477,8,25,1984,17,NL,M,31.0,108.0,Neotoma,albigula,Rodent
9497,8,26,1984,3,NL,M,33.0,211.0,Neotoma,albigula,Rodent
9501,8,26,1984,11,NL,F,32.0,131.0,Neotoma,albigula,Rodent
9506,8,26,1984,15,NL,M,34.0,216.0,Neotoma,albigula,Rodent
9512,8,26,1984,2,NL,F,31.0,151.0,Neotoma,albigula,Rodent
9519,9,29,1984,24,NL,M,33.0,186.0,Neotoma,albigula,Rodent
9521,9,29,1984,12,NL,F,33.0,146.0,Neotoma,albigula,Rodent
9540,9,29,1984,20,NL,M,33.0,147.0,Neotoma,albigula,Rodent
9548,9,29,1984,18,NL,M,31.0,127.0,Neotoma,albigula,Rodent
9558,9,29,1984,17,NL,M,33.0,140.0,Neotoma,albigula,Rodent
9573,9,30,1984,3,NL,M,35.0,222.0,Neotoma,albigula,Rodent
9605,9,30,1984,2,NL,F,32.0,173.0,Neotoma,albigula,Rodent
9646,10,20,1984,17,NL,M,32.0,152.0,Neotoma,albigula,Rodent
9655,10,20,1984,18,NL,M,30.0,135.0,Neotoma,albigula,Rodent
9703,10,21,1984,2,NL,M,30.0,126.0,Neotoma,albigula,Rodent
9991,2,17,1985,3,NL,F,31.0,141.0,Neotoma,albigula,Rodent
10085,3,17,1985,3,NL,F,31.0,153.0,Neotoma,albigula,Rodent
10173,4,20,1985,24,NL,M,30.0,138.0,Neotoma,albigula,Rodent
10282,4,21,1985,3,NL,M,33.0,103.0,Neotoma,albigula,Rodent
10374,5,23,1985,24,NL,F,31.0,116.0,Neotoma,albigula,Rodent
10382,5,23,1985,24,NL,M,32.0,190.0,Neotoma,albigula,Rodent
10402,5,23,1985,18,NL,M,31.0,136.0,Neotoma,albigula,Rodent
10454,6,15,1985,12,NL,M,32.0,166.0,Neotoma,albigula,Rodent
10465,6,15,1985,12,NL,M,33.0,183.0,Neotoma,albigula,Rodent
10537,7,23,1985,20,NL,F,29.0,111.0,Neotoma,albigula,Rodent
10538,7,23,1985,17,NL,M,33.0,123.0,Neotoma,albigula,Rodent
10572,7,23,1985,17,NL,F,32.0,177.0,Neotoma,albigula,Rodent
10574,7,23,1985,12,NL,,70.0,,Neotoma,albigula,Rodent
10589,7,24,1985,13,NL,M,32.0,125.0,Neotoma,albigula,Rodent
10606,7,24,1985,2,NL,F,30.0,91.0,Neotoma,albigula,Rodent
10617,7,24,1985,2,NL,M,32.0,186.0,Neotoma,albigula,Rodent
10627,7,24,1985,2,NL,F,32.0,174.0,Neotoma,albigula,Rodent
10629,7,24,1985,9,NL,M,32.0,124.0,Neotoma,albigula,Rodent
10646,8,19,1985,12,NL,M,33.0,181.0,Neotoma,albigula,Rodent
10655,8,19,1985,14,NL,F,31.0,101.0,Neotoma,albigula,Rodent
10656,8,19,1985,18,NL,M,35.0,,Neotoma,albigula,Rodent
10660,8,19,1985,20,NL,F,30.0,139.0,Neotoma,albigula,Rodent
10668,8,19,1985,22,NL,M,31.0,113.0,Neotoma,albigula,Rodent
10671,8,19,1985,20,NL,,,,Neotoma,albigula,Rodent
10673,8,19,1985,17,NL,F,32.0,165.0,Neotoma,albigula,Rodent
10677,8,19,1985,20,NL,M,32.0,131.0,Neotoma,albigula,Rodent
10691,8,20,1985,3,NL,M,32.0,157.0,Neotoma,albigula,Rodent
10720,8,20,1985,2,NL,F,31.0,106.0,Neotoma,albigula,Rodent
10740,9,21,1985,12,NL,M,31.0,155.0,Neotoma,albigula,Rodent
10760,9,21,1985,20,NL,F,30.0,162.0,Neotoma,albigula,Rodent
10775,9,21,1985,17,NL,F,33.0,168.0,Neotoma,albigula,Rodent
10780,9,22,1985,3,NL,,,,Neotoma,albigula,Rodent
10844,10,12,1985,12,NL,M,32.0,178.0,Neotoma,albigula,Rodent
10863,10,12,1985,14,NL,F,31.0,119.0,Neotoma,albigula,Rodent
10883,10,12,1985,17,NL,F,32.0,162.0,Neotoma,albigula,Rodent
10923,10,13,1985,2,NL,F,31.0,136.0,Neotoma,albigula,Rodent
10949,10,13,1985,2,NL,F,33.0,148.0,Neotoma,albigula,Rodent
10962,11,16,1985,12,NL,M,32.0,192.0,Neotoma,albigula,Rodent
10993,11,16,1985,14,NL,F,33.0,129.0,Neotoma,albigula,Rodent
11007,11,16,1985,17,NL,F,32.0,168.0,Neotoma,albigula,Rodent
11014,11,17,1985,3,NL,F,30.0,146.0,Neotoma,albigula,Rodent
11135,12,7,1985,17,NL,F,32.0,174.0,Neotoma,albigula,Rodent
11151,12,8,1985,3,NL,F,30.0,150.0,Neotoma,albigula,Rodent
11174,12,8,1985,3,NL,M,33.0,225.0,Neotoma,albigula,Rodent
11215,12,8,1985,2,NL,F,32.0,160.0,Neotoma,albigula,Rodent
11232,3,8,1986,12,NL,F,31.0,170.0,Neotoma,albigula,Rodent
11265,3,8,1986,14,NL,F,33.0,188.0,Neotoma,albigula,Rodent
11281,3,8,1986,17,NL,,,185.0,Neotoma,albigula,Rodent
11302,3,9,1986,3,NL,F,30.0,173.0,Neotoma,albigula,Rodent
11329,3,9,1986,2,NL,M,34.0,240.0,Neotoma,albigula,Rodent
11356,4,12,1986,14,NL,F,33.0,180.0,Neotoma,albigula,Rodent
11367,4,12,1986,17,NL,F,33.0,192.0,Neotoma,albigula,Rodent
11369,4,12,1986,17,NL,M,31.0,99.0,Neotoma,albigula,Rodent
11395,4,13,1986,3,NL,F,30.0,176.0,Neotoma,albigula,Rodent
11398,4,13,1986,3,NL,,,102.0,Neotoma,albigula,Rodent
11436,5,10,1986,12,NL,F,29.0,91.0,Neotoma,albigula,Rodent
11441,5,10,1986,12,NL,F,31.0,98.0,Neotoma,albigula,Rodent
11447,5,10,1986,12,NL,F,31.0,205.0,Neotoma,albigula,Rodent
11473,5,10,1986,14,NL,F,32.0,180.0,Neotoma,albigula,Rodent
11476,5,10,1986,20,NL,F,,,Neotoma,albigula,Rodent
11494,5,11,1986,13,NL,M,32.0,123.0,Neotoma,albigula,Rodent
11496,5,11,1986,2,NL,F,31.0,163.0,Neotoma,albigula,Rodent
11498,5,11,1986,2,NL,F,31.0,82.0,Neotoma,albigula,Rodent
11500,5,11,1986,3,NL,M,31.0,138.0,Neotoma,albigula,Rodent
11529,5,11,1986,9,NL,M,33.0,198.0,Neotoma,albigula,Rodent
11543,6,4,1986,24,NL,F,35.0,138.0,Neotoma,albigula,Rodent
11549,6,4,1986,12,NL,F,32.0,185.0,Neotoma,albigula,Rodent
11560,6,4,1986,20,NL,F,27.0,68.0,Neotoma,albigula,Rodent
11566,6,4,1986,20,NL,F,,,Neotoma,albigula,Rodent
11567,6,4,1986,21,NL,F,32.0,98.0,Neotoma,albigula,Rodent
11575,6,4,1986,14,NL,F,33.0,183.0,Neotoma,albigula,Rodent
11581,6,4,1986,17,NL,F,33.0,182.0,Neotoma,albigula,Rodent
11586,6,5,1986,3,NL,F,32.0,174.0,Neotoma,albigula,Rodent
11592,6,5,1986,3,NL,M,32.0,123.0,Neotoma,albigula,Rodent
11611,6,5,1986,2,NL,F,32.0,110.0,Neotoma,albigula,Rodent
11628,6,5,1986,2,NL,M,34.0,227.0,Neotoma,albigula,Rodent
11650,7,3,1986,14,NL,F,34.0,188.0,Neotoma,albigula,Rodent
11651,7,3,1986,12,NL,F,30.0,134.0,Neotoma,albigula,Rodent
11662,7,3,1986,20,NL,F,30.0,214.0,Neotoma,albigula,Rodent
11668,7,3,1986,17,NL,F,30.0,70.0,Neotoma,albigula,Rodent
11691,7,4,1986,13,NL,F,,182.0,Neotoma,albigula,Rodent
11704,7,4,1986,11,NL,M,30.0,113.0,Neotoma,albigula,Rodent
11709,7,4,1986,2,NL,F,31.0,184.0,Neotoma,albigula,Rodent
11743,8,9,1986,14,NL,F,31.0,101.0,Neotoma,albigula,Rodent
11744,8,9,1986,12,NL,M,33.0,180.0,Neotoma,albigula,Rodent
11754,8,9,1986,14,NL,F,34.0,184.0,Neotoma,albigula,Rodent
11762,8,9,1986,17,NL,M,30.0,116.0,Neotoma,albigula,Rodent
11828,9,6,1986,20,NL,F,31.0,196.0,Neotoma,albigula,Rodent
11838,9,6,1986,17,NL,M,32.0,131.0,Neotoma,albigula,Rodent
11848,9,7,1986,3,NL,F,30.0,172.0,Neotoma,albigula,Rodent
11877,9,7,1986,2,NL,M,34.0,202.0,Neotoma,albigula,Rodent
11879,9,7,1986,2,NL,F,32.0,135.0,Neotoma,albigula,Rodent
11887,9,7,1986,2,NL,M,33.0,177.0,Neotoma,albigula,Rodent
11908,10,4,1986,20,NL,F,32.0,183.0,Neotoma,albigula,Rodent
11914,10,4,1986,17,NL,M,30.0,142.0,Neotoma,albigula,Rodent
11928,10,5,1986,13,NL,F,32.0,180.0,Neotoma,albigula,Rodent
11934,10,5,1986,11,NL,F,31.0,94.0,Neotoma,albigula,Rodent
11950,10,5,1986,13,NL,M,32.0,176.0,Neotoma,albigula,Rodent
11953,10,5,1986,2,NL,M,33.0,221.0,Neotoma,albigula,Rodent
11997,11,15,1986,18,NL,M,32.0,167.0,Neotoma,albigula,Rodent
12058,11,16,1986,9,NL,M,32.0,144.0,Neotoma,albigula,Rodent
12082,12,14,1986,12,NL,M,34.0,210.0,Neotoma,albigula,Rodent
12102,12,14,1986,14,NL,M,33.0,204.0,Neotoma,albigula,Rodent
12103,12,14,1986,18,NL,M,34.0,216.0,Neotoma,albigula,Rodent
12120,12,15,1986,3,NL,F,29.0,177.0,Neotoma,albigula,Rodent
12186,1,31,1987,12,NL,F,33.0,164.0,Neotoma,albigula,Rodent
12200,1,31,1987,14,NL,F,29.0,80.0,Neotoma,albigula,Rodent
12212,1,31,1987,14,NL,F,31.0,184.0,Neotoma,albigula,Rodent
12213,1,31,1987,14,NL,F,29.0,75.0,Neotoma,albigula,Rodent
12227,1,31,1987,17,NL,M,32.0,202.0,Neotoma,albigula,Rodent
12297,2,1,1987,9,NL,M,32.0,152.0,Neotoma,albigula,Rodent
12299,2,1,1987,2,NL,M,32.0,253.0,Neotoma,albigula,Rodent
12371,3,1,1987,18,NL,F,32.0,115.0,Neotoma,albigula,Rodent
12381,3,1,1987,18,NL,M,34.0,204.0,Neotoma,albigula,Rodent
12390,3,2,1987,3,NL,F,33.0,176.0,Neotoma,albigula,Rodent
12441,3,2,1987,1,NL,F,31.0,170.0,Neotoma,albigula,Rodent
12458,3,2,1987,2,NL,M,33.0,259.0,Neotoma,albigula,Rodent
12477,4,4,1987,12,NL,M,33.0,196.0,Neotoma,albigula,Rodent
12483,4,4,1987,17,NL,F,32.0,162.0,Neotoma,albigula,Rodent
12506,4,4,1987,14,NL,F,34.0,210.0,Neotoma,albigula,Rodent
12514,4,4,1987,18,NL,F,33.0,128.0,Neotoma,albigula,Rodent
12550,4,6,1987,3,NL,F,32.0,199.0,Neotoma,albigula,Rodent
12580,4,6,1987,1,NL,M,31.0,99.0,Neotoma,albigula,Rodent
12602,4,6,1987,2,NL,M,34.0,260.0,Neotoma,albigula,Rodent
12616,4,25,1987,18,NL,F,33.0,148.0,Neotoma,albigula,Rodent
12622,4,25,1987,12,NL,M,34.0,234.0,Neotoma,albigula,Rodent
12640,4,25,1987,14,NL,F,35.0,211.0,Neotoma,albigula,Rodent
12668,4,25,1987,17,NL,F,32.0,171.0,Neotoma,albigula,Rodent
12673,4,26,1987,3,NL,F,29.0,69.0,Neotoma,albigula,Rodent
12678,4,26,1987,2,NL,M,30.0,79.0,Neotoma,albigula,Rodent
12691,4,26,1987,9,NL,F,34.0,117.0,Neotoma,albigula,Rodent
12703,4,26,1987,1,NL,F,30.0,63.0,Neotoma,albigula,Rodent
12708,4,26,1987,2,NL,F,28.0,72.0,Neotoma,albigula,Rodent
12721,4,26,1987,9,NL,M,32.0,247.0,Neotoma,albigula,Rodent
12729,4,26,1987,2,NL,M,32.0,270.0,Neotoma,albigula,Rodent
12739,5,28,1987,3,NL,F,30.0,192.0,Neotoma,albigula,Rodent
12742,5,28,1987,3,NL,M,28.0,,Neotoma,albigula,Rodent
12748,5,28,1987,11,NL,F,31.0,150.0,Neotoma,albigula,Rodent
12753,5,28,1987,13,NL,M,32.0,115.0,Neotoma,albigula,Rodent
12756,5,28,1987,2,NL,F,30.0,99.0,Neotoma,albigula,Rodent
12763,5,28,1987,24,NL,F,32.0,153.0,Neotoma,albigula,Rodent
12795,5,28,1987,1,NL,F,32.0,169.0,Neotoma,albigula,Rodent
12810,5,28,1987,1,NL,M,31.0,75.0,Neotoma,albigula,Rodent
12819,5,28,1987,20,NL,F,31.0,220.0,Neotoma,albigula,Rodent
12846,5,28,1987,17,NL,F,33.0,179.0,Neotoma,albigula,Rodent
12871,5,28,1987,2,NL,M,32.0,278.0,Neotoma,albigula,Rodent
12873,5,28,1987,9,NL,F,31.0,177.0,Neotoma,albigula,Rodent
12876,5,28,1987,22,NL,M,30.0,55.0,Neotoma,albigula,Rodent
12924,6,30,1987,20,NL,F,30.0,80.0,Neotoma,albigula,Rodent
12927,6,30,1987,20,NL,F,30.0,105.0,Neotoma,albigula,Rodent
12932,6,30,1987,18,NL,M,30.0,72.0,Neotoma,albigula,Rodent
12948,6,30,1987,17,NL,F,33.0,190.0,Neotoma,albigula,Rodent
12968,7,1,1987,5,NL,F,32.0,171.0,Neotoma,albigula,Rodent
12990,7,1,1987,1,NL,M,32.0,100.0,Neotoma,albigula,Rodent
12997,7,1,1987,2,NL,F,30.0,136.0,Neotoma,albigula,Rodent
13025,7,1,1987,2,NL,M,33.0,260.0,Neotoma,albigula,Rodent
13031,7,1,1987,1,NL,F,32.0,118.0,Neotoma,albigula,Rodent
13054,7,25,1987,12,NL,M,,230.0,Neotoma,albigula,Rodent
13093,7,25,1987,17,NL,F,,68.0,Neotoma,albigula,Rodent
13094,7,25,1987,22,NL,F,,84.0,Neotoma,albigula,Rodent
13108,7,26,1987,8,NL,M,,134.0,Neotoma,albigula,Rodent
13114,7,26,1987,2,NL,M,,269.0,Neotoma,albigula,Rodent
13146,7,26,1987,3,NL,F,,79.0,Neotoma,albigula,Rodent
13147,7,26,1987,1,NL,M,,120.0,Neotoma,albigula,Rodent
13169,7,26,1987,13,NL,M,,128.0,Neotoma,albigula,Rodent
13176,7,26,1987,4,NL,M,,187.0,Neotoma,albigula,Rodent
13182,7,26,1987,9,NL,M,,108.0,Neotoma,albigula,Rodent
13189,7,26,1987,1,NL,F,,139.0,Neotoma,albigula,Rodent
13198,8,25,1987,24,NL,F,,196.0,Neotoma,albigula,Rodent
13233,8,25,1987,22,NL,F,29.0,110.0,Neotoma,albigula,Rodent
13235,8,25,1987,17,NL,F,32.0,96.0,Neotoma,albigula,Rodent
13241,8,25,1987,18,NL,M,34.0,142.0,Neotoma,albigula,Rodent
13245,8,25,1987,21,NL,F,32.0,150.0,Neotoma,albigula,Rodent
13259,8,26,1987,8,NL,F,32.0,120.0,Neotoma,albigula,Rodent
13261,8,26,1987,13,NL,F,,186.0,Neotoma,albigula,Rodent
13270,8,26,1987,9,NL,F,31.0,90.0,Neotoma,albigula,Rodent
13275,8,26,1987,2,NL,M,,,Neotoma,albigula,Rodent
13292,8,26,1987,1,NL,F,27.0,133.0,Neotoma,albigula,Rodent
13300,8,26,1987,13,NL,M,32.0,170.0,Neotoma,albigula,Rodent
13326,8,26,1987,2,NL,F,32.0,146.0,Neotoma,albigula,Rodent
13336,8,26,1987,11,NL,F,32.0,162.0,Neotoma,albigula,Rodent
13346,9,26,1987,20,NL,F,29.0,100.0,Neotoma,albigula,Rodent
13349,9,26,1987,12,NL,M,35.0,218.0,Neotoma,albigula,Rodent
13351,9,26,1987,13,NL,F,34.0,182.0,Neotoma,albigula,Rodent
13362,9,26,1987,6,NL,M,34.0,205.0,Neotoma,albigula,Rodent
13372,9,26,1987,24,NL,F,33.0,192.0,Neotoma,albigula,Rodent
13377,9,26,1987,14,NL,F,34.0,204.0,Neotoma,albigula,Rodent
13385,9,26,1987,20,NL,M,33.0,107.0,Neotoma,albigula,Rodent
13391,9,26,1987,14,NL,M,32.0,106.0,Neotoma,albigula,Rodent
13404,9,26,1987,22,NL,M,34.0,139.0,Neotoma,albigula,Rodent
13412,9,26,1987,24,NL,M,34.0,160.0,Neotoma,albigula,Rodent
13424,9,27,1987,15,NL,F,33.0,179.0,Neotoma,albigula,Rodent
13429,9,27,1987,3,NL,M,32.0,140.0,Neotoma,albigula,Rodent
13434,9,27,1987,2,NL,M,33.0,197.0,Neotoma,albigula,Rodent
13435,9,27,1987,3,NL,M,35.0,179.0,Neotoma,albigula,Rodent
13449,9,27,1987,11,NL,M,29.0,53.0,Neotoma,albigula,Rodent
13451,9,27,1987,7,NL,M,32.0,154.0,Neotoma,albigula,Rodent
13461,9,27,1987,7,NL,F,33.0,170.0,Neotoma,albigula,Rodent
13465,9,27,1987,2,NL,F,32.0,167.0,Neotoma,albigula,Rodent
13469,9,27,1987,9,NL,M,33.0,191.0,Neotoma,albigula,Rodent
13476,9,27,1987,2,NL,F,33.0,146.0,Neotoma,albigula,Rodent
13493,10,24,1987,24,NL,F,33.0,202.0,Neotoma,albigula,Rodent
13494,10,24,1987,20,NL,M,25.0,169.0,Neotoma,albigula,Rodent
13496,10,24,1987,24,NL,M,31.0,135.0,Neotoma,albigula,Rodent
13502,10,24,1987,18,NL,M,36.0,176.0,Neotoma,albigula,Rodent
13508,10,24,1987,24,NL,M,33.0,136.0,Neotoma,albigula,Rodent
13521,10,24,1987,20,NL,F,33.0,190.0,Neotoma,albigula,Rodent
13534,10,24,1987,20,NL,M,32.0,132.0,Neotoma,albigula,Rodent
13547,10,24,1987,12,NL,M,36.0,212.0,Neotoma,albigula,Rodent
13548,10,24,1987,22,NL,M,30.0,146.0,Neotoma,albigula,Rodent
13557,10,24,1987,17,NL,F,30.0,142.0,Neotoma,albigula,Rodent
